t_sec,joint,position,velocity,effort
0.856798513,J2,2.202362604,-2.916004949,-1.106712065
0.856798513,J3,0.375729375,-3.000000000,0.253465235
0.866760788,J1,0.442170723,0.116057463,0.032936363
0.866760788,J2,2.176480341,-2.588226295,-1.087324419
0.866760788,J3,0.345729375,-3.000000000,0.263739684
0.876807853,J1,0.443326573,0.115585081,0.024111216
0.876807853,J2,2.153547850,-2.293249166,-1.069739470
0.876807853,J3,0.315729375,-3.000000000,0.271734186
0.886833267,J1,0.444588317,0.126174320,0.016365049
0.886833267,J2,2.133630994,-1.991685538,-1.055619253
0.886833267,J3,0.285729375,-3.000000000,0.278697378
0.896774938,J1,0.445834033,0.124571662,0.012355063
0.896774938,J2,2.116066670,-1.756432419,-1.041528298
0.896774938,J3,0.255729375,-3.000000000,0.282955241
0.906804542,J1,0.447064934,0.123090129,0.009655358
0.906804542,J2,2.100619394,-1.544727567,-1.028834951
0.906804542,J3,0.225729375,-3.000000000,0.285883268
0.916760182,J1,0.448391092,0.132615732,0.007107459
0.916760182,J2,2.087437397,-1.318199714,-1.019200234
0.916760182,J3,0.195729375,-3.000000000,0.288253518
0.926853205,J1,0.449693227,0.130213523,0.006277056
0.926853205,J2,2.075933539,-1.150385879,-1.009112856
0.926853205,J3,0.165729375,-3.000000000,0.288895899
0.936760582,J1,0.450973359,0.128013158,0.005886925
0.936760582,J2,2.065939782,-0.999375629,-0.999978754
0.936760582,J3,0.135729375,-3.000000000,0.288710144
0.946744229,J1,0.452340753,0.136739441,0.005420446
0.946744229,J2,2.057664177,-0.827560558,-0.993488015
0.946744229,J3,0.105729375,-3.000000000,0.288143511
0.956820629,J1,0.453678478,0.133772481,0.005656462
0.956820629,J2,2.050575194,-0.708898256,-0.986119930
0.956820629,J3,0.075729375,-3.000000000,0.286443681
0.966736108,J1,0.455095443,0.141696496,0.005342580
0.966736108,J2,2.044912595,-0.566259932,-0.978848974
0.966736108,J3,0.046491130,-2.923824500,0.284492176
0.976751954,J1,0.456476658,0.138121492,0.003925988
0.976751954,J2,2.040174682,-0.473791268,-0.963557418
0.976751954,J3,0.020469785,-2.602134534,0.282119352
0.986753900,J1,0.457825327,0.134866906,0.002869352
0.986753900,J2,2.036268780,-0.390590241,-0.950592769
0.986753900,J3,-0.002655570,-2.312535465,0.279767444
0.996780641,J1,0.459249175,0.142384820,0.001958581
0.996780641,J2,2.033469291,-0.279948858,-0.940392445
0.996780641,J3,-0.022878331,-2.022276069,0.277595510
1.006788873,J1,0.460635112,0.138593736,0.001448695
1.006788873,J2,2.031307360,-0.216193073,-0.931587561
1.006788873,J3,-0.040782611,-1.790428058,0.275334924
1.016736410,J1,0.461986566,0.135145396,0.001089009
1.016736410,J2,2.029719033,-0.158832756,-0.924322534
1.016736410,J3,-0.056599475,-1.581686409,0.273185357
1.026713283,J1,0.463410012,0.142344530,0.000872775
1.026713283,J2,2.029003771,-0.071526216,-0.918989090
1.026713283,J3,-0.070238319,-1.363884383,0.271179864
1.036727731,J1,0.464794142,0.138413068,0.000739341
1.036727731,J2,2.028716862,-0.028690877,-0.914617868
1.036727731,J3,-0.082213931,-1.197561204,0.269243453
1.046736242,J1,0.466142533,0.134839086,0.000663655
1.046736242,J2,2.028815282,0.009841963,-0.911253662
1.046736242,J3,-0.092691846,-1.047791506,0.267438446
1.056796299,J1,0.467560368,0.141783516,0.000776059
1.056796299,J2,2.029616575,0.080129337,-0.909253270
1.056796299,J3,-0.101519329,-0.882748246,0.265715374
1.066740484,J1,0.468938033,0.137766520,0.000778048
1.066740484,J2,2.030693822,0.107724705,-0.907930372
1.066740484,J3,-0.109161555,-0.764222662,0.264145163
1.076856835,J1,0.470380111,0.144207798,0.001014448
1.076856835,J2,2.032374973,0.168115103,-0.907679317
1.076856835,J3,-0.115432164,-0.627060865,0.262609850
1.086756809,J1,0.471778551,0.139843929,0.001039445
1.086756809,J2,2.034243560,0.186858660,-0.907964925
1.086756809,J3,-0.120770821,-0.533865756,0.261267051
1.096748977,J1,0.473137370,0.135881965,0.001072376
1.096748977,J2,2.036280666,0.203710622,-0.908714418
1.096748977,J3,-0.125269926,-0.449910479,0.260033806
1.106748967,J1,0.474559729,0.142235842,0.001392122
1.106748967,J2,2.038824311,0.254364530,-0.910236854
1.106748967,J3,-0.128705351,-0.343542445,0.258776323
1.116770749,J1,0.475939051,0.137932231,0.001411493
1.116770749,J2,2.041468469,0.264415741,-0.912152683
1.116770749,J3,-0.131489147,-0.278379633,0.257737792
1.126767597,J1,0.477279303,0.134025155,0.001433347
1.126767597,J2,2.044202925,0.273445636,-0.914344922
1.126767597,J3,-0.133685676,-0.219652857,0.256786841
1.136717090,J1,0.478682244,0.140294101,0.001787877
1.136717090,J2,2.047372890,0.316996502,-0.917102544
1.136717090,J3,-0.135042362,-0.135668600,0.255762500
1.146796633,J1,0.480042747,0.136050325,0.001781293
1.146796633,J2,2.050580103,0.320721356,-0.920156598
1.146796633,J3,-0.135952074,-0.090971267,0.254970673
1.156714417,J1,0.481461919,0.141917163,0.002145146
1.156714417,J2,2.054174635,0.359453187,-0.923653827
1.156714417,J3,-0.136145778,-0.019370399,0.254073403
1.166759248,J1,0.482836039,0.137411997,0.002106419
1.166759248,J2,2.057763514,0.358887892,-0.927391730
1.166759248,J3,-0.136006376,0.013940248,0.253419580
1.176769505,J1,0.484169285,0.133324633,0.002073125
1.176769505,J2,2.061347163,0.358364863,-0.931200036
1.176769505,J3,-0.135566363,0.044001223,0.252820979
1.186760137,J1,0.485561308,0.139202314,0.002440398
1.186760137,J2,2.065279345,0.393218259,-0.935340431
1.186760137,J3,-0.134538803,0.102756001,0.252085432
1.196747136,J1,0.486909695,0.134838699,0.002373820
1.196747136,J2,2.069171557,0.389221136,-0.939671617
1.196747136,J3,-0.133296997,0.124180676,0.251595803
1.206727082,J1,0.488218488,0.130879345,0.002315343
1.206727082,J2,2.073027663,0.385610626,-0.944004915
1.206727082,J3,-0.131861547,0.143545023,0.251146551
1.216698436,J1,0.489585936,0.136744746,0.002681486
1.216698436,J2,2.077204010,0.417634666,-0.948591052
1.216698436,J3,-0.129931521,0.193002567,0.250536534
1.226779585,J1,0.490910930,0.132499391,0.002590615
1.226779585,J2,2.081315463,0.411145300,-0.953333420
1.226779585,J3,-0.127874197,0.205732350,0.250173172
1.236772661,J1,0.492197401,0.128647071,0.002510496
1.236772661,J2,2.085368393,0.405292978,-0.958029849
1.236772661,J3,-0.125701476,0.217272114,0.249838586
1.246784945,J1,0.493542237,0.134483694,0.002874083
1.246784945,J2,2.089720929,0.435253652,-0.962922001
1.246784945,J3,-0.123101270,0.260020645,0.249325493
1.256712647,J1,0.494845631,0.130339329,0.002763118
1.256712647,J2,2.093990496,0.426956677,-0.967946337
1.256712647,J3,-0.120437452,0.266381770,0.249058976
1.266721088,J1,0.496203839,0.135820809,0.003119266
1.266721088,J2,2.098537358,0.454686178,-0.973117059
1.266721088,J3,-0.117390234,0.304721758,0.248599018
1.276758445,J1,0.497518343,0.131450425,0.002980906
1.276758445,J2,2.102981507,0.444414981,-0.978398780
1.276758445,J3,-0.114321584,0.306865032,0.248390551
1.286690548,J1,0.498793209,0.127486597,0.002859058
1.286690548,J2,2.107333120,0.435161228,-0.983570720
1.286690548,J3,-0.111232799,0.308878547,0.248196426
1.296743969,J1,0.500123304,0.133009488,0.003214073
1.296743969,J2,2.111953048,0.461992879,-0.988860601
1.296743969,J3,-0.107796344,0.343645440,0.247799806
1.306773084,J1,0.501411296,0.128799157,0.003065836
1.306773084,J2,2.116462591,0.450954285,-0.994250981
1.306773084,J3,-0.104373983,0.342236137,0.247652688
1.316778243,J1,0.502661095,0.124979941,0.002935330
1.316778243,J2,2.120872703,0.441011202,-0.999516108
1.316778243,J3,-0.100963449,0.341053361,0.247514479
1.326832573,J1,0.503966236,0.130514143,0.003289680
1.326832573,J2,2.125544614,0.467191088,-1.004878053
1.326832573,J3,-0.097230574,0.373287570,0.247167247
1.336836893,J1,0.505230581,0.126434502,0.003133608
1.336836893,J2,2.130100627,0.455601328,-1.010333424
