t_sec,joint,position,velocity,effort
5.828160852,J2,-1.516994669,0.000000000,0.391390715
5.828160852,J3,0.220659676,0.000000000,-0.314010223
5.838160778,J1,-1.558229777,-0.000000000,0.000000000
5.838160778,J2,-1.516994669,0.000000000,0.391390715
5.838160778,J3,0.220659676,0.000000000,-0.314010223
5.848188222,J1,-1.558229777,-0.000000000,0.000000000
5.848188222,J2,-1.516994669,0.000000000,0.391390715
5.848188222,J3,0.220659676,0.000000000,-0.314010223
5.858419958,J1,-1.558229777,-0.000000000,0.000000000
5.858419958,J2,-1.516994669,0.000000000,0.391390715
5.858419958,J3,0.220659676,0.000000000,-0.314010223
5.868135552,J1,-1.558229777,-0.000000000,0.000000000
5.868135552,J2,-1.516994669,0.000000000,0.391390715
5.868135552,J3,0.220659676,0.000000000,-0.314010223
5.878155244,J1,-1.558229777,-0.000000000,0.000000000
5.878155244,J2,-1.516994669,0.000000000,0.391390715
5.878155244,J3,0.220659676,0.000000000,-0.314010223
5.888187717,J1,-1.558229777,-0.000000000,0.000000000
5.888187717,J2,-1.516994669,0.000000000,0.391390715
5.888187717,J3,0.220659676,0.000000000,-0.314010223
5.898162080,J1,-1.558229777,-0.000000000,0.000000000
5.898162080,J2,-1.516994669,0.000000000,0.391390715
5.898162080,J3,0.220659676,0.000000000,-0.314010223
5.908638615,J1,-1.558229777,-0.000000000,0.000000000
5.908638615,J2,-1.516994669,0.000000000,0.391390715
5.908638615,J3,0.220659676,0.000000000,-0.314010223
5.918199927,J1,-1.558229777,-0.000000000,0.000000000
5.918199927,J2,-1.516994669,0.000000000,0.391390715
5.918199927,J3,0.220659676,0.000000000,-0.314010223
5.928188887,J1,-1.558229777,-0.000000000,0.000000000
5.928188887,J2,-1.516994669,0.000000000,0.391390715
5.928188887,J3,0.220659676,0.000000000,-0.314010223
5.938136641,J1,-1.558229777,-0.000000000,0.000000000
5.938136641,J2,-1.516994669,0.000000000,0.391390715
5.938136641,J3,0.220659676,0.000000000,-0.314010223
5.948190904,J1,-1.558229777,-0.000000000,0.000000000
5.948190904,J2,-1.516994669,0.000000000,0.391390715
5.948190904,J3,0.220659676,0.000000000,-0.314010223
5.958213879,J1,-1.558229777,-0.000000000,0.000000000
5.958213879,J2,-1.516994669,0.000000000,0.391390715
5.958213879,J3,0.220659676,0.000000000,-0.314010223
5.968242929,J1,-1.558229777,-0.000000000,0.000000000
5.968242929,J2,-1.516994669,0.000000000,0.391390715
5.968242929,J3,0.220659676,0.000000000,-0.314010223
5.978196409,J1,-1.558229777,-0.000000000,0.000000000
5.978196409,J2,-1.516994669,0.000000000,0.391390715
5.978196409,J3,0.220659676,0.000000000,-0.314010223
5.988171541,J1,-1.558229777,-0.000000000,0.000000000
5.988171541,J2,-1.516994669,0.000000000,0.391390715
5.988171541,J3,0.220659676,0.000000000,-0.314010223
5.998166508,J1,-1.558229777,-0.000000000,0.000000000
5.998166508,J2,-1.516994669,0.000000000,0.391390715
5.998166508,J3,0.220659676,0.000000000,-0.314010223
6.008207921,J1,-1.558229777,-0.000000000,0.000000000
6.008207921,J2,-1.516994669,0.000000000,0.391390715
6.008207921,J3,0.220659676,0.000000000,-0.314010223
6.018164894,J1,-1.558229777,-0.000000000,0.000000000
6.018164894,J2,-1.516994669,0.000000000,0.391390715
6.018164894,J3,0.220659676,0.000000000,-0.314010223
6.028129898,J1,-1.558229777,-0.000000000,0.000000000
6.028129898,J2,-1.516994669,0.000000000,0.391390715
6.028129898,J3,0.220659676,0.000000000,-0.314010223
6.038155037,J1,-1.558229777,-0.000000000,0.000000000
6.038155037,J2,-1.516994669,0.000000000,0.391390715
6.038155037,J3,0.220659676,0.000000000,-0.314010223
6.048184367,J1,-1.558229777,-0.000000000,0.000000000
6.048184367,J2,-1.516994669,0.000000000,0.391390715
6.048184367,J3,0.220659676,0.000000000,-0.314010223
6.058169556,J1,-1.558229777,-0.000000000,0.000000000
6.058169556,J2,-1.516994669,0.000000000,0.391390715
6.058169556,J3,0.220659676,0.000000000,-0.314010223
6.068166828,J1,-1.558229777,-0.000000000,0.000000000
6.068166828,J2,-1.516994669,0.000000000,0.391390715
6.068166828,J3,0.220659676,0.000000000,-0.314010223
6.078163821,J1,-1.558229777,-0.000000000,0.000000000
6.078163821,J2,-1.516994669,0.000000000,0.391390715
6.078163821,J3,0.220659676,0.000000000,-0.314010223
6.088135809,J1,-1.558229777,-0.000000000,0.000000000
6.088135809,J2,-1.516994669,0.000000000,0.391390715
6.088135809,J3,0.220659676,0.000000000,-0.314010223
6.098190772,J1,-1.558229777,-0.000000000,0.000000000
6.098190772,J2,-1.516994669,0.000000000,0.391390715
6.098190772,J3,0.220659676,0.000000000,-0.314010223
6.108132728,J1,-1.558229777,-0.000000000,0.000000000
6.108132728,J2,-1.516994669,0.000000000,0.391390715
6.108132728,J3,0.220659676,0.000000000,-0.314010223
6.118248244,J1,-1.558229777,-0.000000000,0.000000000
6.118248244,J2,-1.516994669,0.000000000,0.391390715
6.118248244,J3,0.220659676,0.000000000,-0.314010223
6.128180981,J1,-1.558229777,-0.000000000,0.000000000
6.128180981,J2,-1.516994669,0.000000000,0.391390715
6.128180981,J3,0.220659676,0.000000000,-0.314010223
6.138192361,J1,-1.558229777,-0.000000000,0.000000000
6.138192361,J2,-1.516994669,0.000000000,0.391390715
6.138192361,J3,0.220659676,0.000000000,-0.314010223
6.148156807,J1,-1.558229777,-0.000000000,0.000000000
6.148156807,J2,-1.516994669,0.000000000,0.391390715
6.148156807,J3,0.220659676,0.000000000,-0.314010223
6.158127678,J1,-1.558229777,-0.000000000,0.000000000
6.158127678,J2,-1.516994669,0.000000000,0.391390715
6.158127678,J3,0.220659676,0.000000000,-0.314010223
6.168184596,J1,-1.558229777,-0.000000000,0.000000000
6.168184596,J2,-1.516994669,0.000000000,0.391390715
6.168184596,J3,0.220659676,0.000000000,-0.314010223
6.178180960,J1,-1.558229777,-0.000000000,0.000000000
6.178180960,J2,-1.516994669,0.000000000,0.391390715
6.178180960,J3,0.220659676,0.000000000,-0.314010223
6.188194576,J1,-1.558229777,-0.000000000,0.000000000
6.188194576,J2,-1.516994669,0.000000000,0.391390715
6.188194576,J3,0.220659676,0.000000000,-0.314010223
6.198159231,J1,-1.558229777,-0.000000000,0.000000000
6.198159231,J2,-1.516994669,0.000000000,0.391390715
6.198159231,J3,0.220659676,0.000000000,-0.314010223
6.208198478,J1,-1.558229777,-0.000000000,0.000000000
6.208198478,J2,-1.516994669,0.000000000,0.391390715
6.208198478,J3,0.220659676,0.000000000,-0.314010223
6.218132682,J1,-1.558229777,-0.000000000,0.000000000
6.218132682,J2,-1.516994669,0.000000000,0.391390715
6.218132682,J3,0.220659676,0.000000000,-0.314010223
6.228157542,J1,-1.558229777,-0.000000000,0.000000000
6.228157542,J2,-1.516994669,0.000000000,0.391390715
6.228157542,J3,0.220659676,0.000000000,-0.314010223
6.238149226,J1,-1.558229777,-0.000000000,0.000000000
6.238149226,J2,-1.516994669,0.000000000,0.391390715
6.238149226,J3,0.220659676,0.000000000,-0.314010223
6.248145730,J1,-1.558229777,-0.000000000,0.000000000
6.248145730,J2,-1.516994669,0.000000000,0.391390715
6.248145730,J3,0.220659676,0.000000000,-0.314010223
6.258294701,J1,-1.558229777,-0.000000000,0.000000000
6.258294701,J2,-1.516994669,0.000000000,0.391390715
6.258294701,J3,0.220659676,0.000000000,-0.314010223
6.268151938,J1,-1.558229777,-0.000000000,0.000000000
6.268151938,J2,-1.516994669,0.000000000,0.391390715
6.268151938,J3,0.220659676,0.000000000,-0.314010223
6.278138314,J1,-1.558229777,-0.000000000,0.000000000
6.278138314,J2,-1.516994669,0.000000000,0.391390715
6.278138314,J3,0.220659676,0.000000000,-0.314010223
6.288101642,J1,-1.558229777,-0.000000000,0.000000000
6.288101642,J2,-1.516994669,0.000000000,0.391390715
6.288101642,J3,0.220659676,0.000000000,-0.314010223
6.298155697,J1,-1.558229777,-0.000000000,0.000000000
6.298155697,J2,-1.516994669,0.000000000,0.391390715
6.298155697,J3,0.220659676,0.000000000,-0.314010223
6.308149826,J1,-1.558229777,-0.000000000,0.000000000
6.308149826,J2,-1.516994669,0.000000000,0.391390715
6.308149826,J3,0.220659676,0.000000000,-0.314010223
6.318122024,J1,-1.558229777,-0.000000000,0.000000000
6.318122024,J2,-1.516994669,0.000000000,0.391390715
6.318122024,J3,0.220659676,0.000000000,-0.314010223
6.328113569,J1,-1.558229777,-0.000000000,0.000000000
6.328113569,J2,-1.516994669,0.000000000,0.391390715
6.328113569,J3,0.220659676,0.000000000,-0.314010223
6.338135076,J1,-1.558229777,-0.000000000,0.000000000
6.338135076,J2,-1.516994669,0.000000000,0.391390715
6.338135076,J3,0.220659676,0.000000000,-0.314010223
6.348176699,J1,-1.558229777,-0.000000000,0.000000000
6.348176699,J2,-1.516994669,0.000000000,0.391390715
6.348176699,J3,0.220659676,0.000000000,-0.314010223
6.358154834,J1,-1.558229777,-0.000000000,0.000000000
6.358154834,J2,-1.516994669,0.000000000,0.391390715
6.358154834,J3,0.220659676,0.000000000,-0.314010223
6.368139743,J1,-1.558229777,-0.000000000,0.000000000
6.368139743,J2,-1.516994669,0.000000000,0.391390715
6.368139743,J3,0.220659676,0.000000000,-0.314010223
6.378118297,J1,-1.558229777,-0.000000000,0.000000000
6.378118297,J2,-1.516994669,0.000000000,0.391390715
6.378118297,J3,0.220659676,0.000000000,-0.314010223
6.388117944,J1,-1.558229777,-0.000000000,0.000000000
6.388117944,J2,-1.516994669,0.000000000,0.391390715
6.388117944,J3,0.220659676,0.000000000,-0.314010223
6.398181427,J1,-1.558229777,-0.000000000,0.000000000
6.398181427,J2,-1.516994669,0.000000000,0.391390715
6.398181427,J3,0.220659676,0.000000000,-0.314010223
6.408150972,J1,-1.558229777,-0.000000000,0.000000000
6.408150972,J2,-1.516994669,0.000000000,0.391390715
6.408150972,J3,0.220659676,0.000000000,-0.314010223
6.418134554,J1,-1.558229777,-0.000000000,0.000000000
6.418134554,J2,-1.516994669,0.000000000,0.391390715
6.418134554,J3,0.220659676,0.000000000,-0.314010223
6.428113807,J1,-1.558229777,-0.000000000,0.000000000
6.428113807,J2,-1.516994669,0.000000000,0.391390715
6.428113807,J3,0.220659676,0.000000000,-0.314010223
6.438140972,J1,-1.558229777,-0.000000000,0.000000000
6.438140972,J2,-1.516994669,0.000000000,0.391390715
6.438140972,J3,0.220659676,0.000000000,-0.314010223
6.448142574,J1,-1.558229777,-0.000000000,0.000000000
6.448142574,J2,-1.516994669,0.000000000,0.391390715
6.448142574,J3,0.220659676,0.000000000,-0.314010223
6.458183149,J1,-1.558229777,-0.000000000,0.000000000
6.458183149,J2,-1.516994669,0.000000000,0.391390715
6.458183149,J3,0.220659676,0.000000000,-0.314010223
6.468147525,J1,-1.558229777,-0.000000000,0.000000000
6.468147525,J2,-1.516994669,0.000000000,0.391390715
6.468147525,J3,0.220659676,0.000000000,-0.314010223
6.478173642,J1,-1.558229777,-0.000000000,0.000000000
6.478173642,J2,-1.516994669,0.000000000,0.391390715
6.478173642,J3,0.220659676,0.000000000,-0.314010223
6.488126634,J1,-1.558229777,-0.000000000,0.000000000
6.488126634,J2,-1.516994669,0.000000000,0.391390715
6.488126634,J3,0.220659676,0.000000000,-0.314010223
6.498244455,J1,-1.558229777,-0.000000000,0.000000000
6.498244455,J2,-1.516994669,0.000000000,0.391390715
6.498244455,J3,0.220659676,0.000000000,-0.314010223
6.508142760,J1,-1.558229777,-0.000000000,0.000000000
6.508142760,J2,-1.516994669,0.000000000,0.391390715
6.508142760,J3,0.220659676,0.000000000,-0.314010223
6.518162870,J1,-1.558229777,-0.000000000,0.000000000
6.518162870,J2,-1.516994669,0.000000000,0.391390715
6.518162870,J3,0.220659676,0.000000000,-0.314010223
6.528145685,J1,-1.558229777,-0.000000000,0.000000000
6.528145685,J2,-1.516994669,0.000000000,0.391390715
6.528145685,J3,0.220659676,0.000000000,-0.314010223
6.538157903,J1,-1.558229777,-0.000000000,0.000000000
6.538157903,J2,-1.516994669,0.000000000,0.391390715
6.538157903,J3,0.220659676,0.000000000,-0.314010223
6.548177316,J1,-1.558229777,-0.000000000,0.000000000
6.548177316,J2,-1.516994669,0.000000000,0.391390715
6.548177316,J3,0.220659676,0.000000000,-0.314010223
6.558268597,J1,-1.558229777,-0.000000000,0.000000000
6.558268597,J2,-1.516994669,0.000000000,0.391390715
6.558268597,J3,0.220659676,0.000000000,-0.314010223
6.568131630,J1,-1.558229777,-0.000000000,0.000000000
6.568131630,J2,-1.516994669,0.000000000,0.391390715
6.568131630,J3,0.220659676,0.000000000,-0.314010223
6.578129461,J1,-1.558229777,-0.000000000,0.000000000
6.578129461,J2,-1.516994669,0.000000000,0.391390715
6.578129461,J3,0.220659676,0.000000000,-0.314010223
6.588236317,J1,-1.558229777,-0.000000000,0.000000000
6.588236317,J2,-1.516994669,0.000000000,0.391390715
6.588236317,J3,0.220659676,0.000000000,-0.314010223
6.598284225,J1,-1.558229777,-0.000000000,0.000000000
6.598284225,J2,-1.516994669,0.000000000,0.391390715
6.598284225,J3,0.220659676,0.000000000,-0.314010223
6.608281707,J1,-1.558229777,-0.000000000,0.000000000
6.608281707,J2,-1.516994669,0.000000000,0.391390715
6.608281707,J3,0.220659676,0.000000000,-0.314010223
6.618193142,J1,-1.558229777,-0.000000000,0.000000000
6.618193142,J2,-1.516994669,0.000000000,0.391390715
6.618193142,J3,0.220659676,0.000000000,-0.314010223
6.628169740,J1,-1.558229777,-0.000000000,0.000000000
6.628169740,J2,-1.516994669,0.000000000,0.391390715
6.628169740,J3,0.220659676,0.000000000,-0.314010223
6.638116446,J1,-1.558229777,-0.000000000,0.000000000
6.638116446,J2,-1.516994669,0.000000000,0.391390715
6.638116446,J3,0.220659676,0.000000000,-0.314010223
6.648234756,J1,-1.558229777,-0.000000000,0.000000000
6.648234756,J2,-1.516994669,0.000000000,0.391390715
6.648234756,J3,0.220659676,0.000000000,-0.314010223
6.658217291,J1,-1.558229777,-0.000000000,0.000000000
6.658217291,J2,-1.516994669,0.000000000,0.391390715
6.658217291,J3,0.220659676,0.000000000,-0.314010223
6.668153102,J1,-1.558229777,-0.000000000,0.000000000
6.668153102,J2,-1.516994669,0.000000000,0.391390715
6.668153102,J3,0.220659676,0.000000000,-0.314010223
6.678141154,J1,-1.558229777,-0.000000000,0.000000000
6.678141154,J2,-1.516994669,0.000000000,0.391390715
6.678141154,J3,0.220659676,0.000000000,-0.314010223
6.688084228,J1,-1.558229777,-0.000000000,0.000000000
6.688084228,J2,-1.516994669,0.000000000,0.391390715
6.688084228,J3,0.220659676,0.000000000,-0.314010223
6.698179490,J1,-1.558229777,-0.000000000,0.000000000
6.698179490,J2,-1.516994669,0.000000000,0.391390715
6.698179490,J3,0.220659676,0.000000000,-0.314010223
6.708305483,J1,-1.558229777,-0.000000000,0.000000000
6.708305483,J2,-1.516994669,0.000000000,0.391390715
6.708305483,J3,0.220659676,0.000000000,-0.314010223
6.718195476,J1,-1.558229777,-0.000000000,0.000000000
6.718195476,J2,-1.516994669,0.000000000,0.391390715
6.718195476,J3,0.220659676,0.000000000,-0.314010223
6.728223689,J1,-1.558229777,-0.000000000,0.000000000
6.728223689,J2,-1.516994669,0.000000000,0.391390715
6.728223689,J3,0.220659676,0.000000000,-0.314010223
6.738166064,J1,-1.558229777,-0.000000000,0.000000000
6.738166064,J2,-1.516994669,0.000000000,0.391390715
6.738166064,J3,0.220659676,0.000000000,-0.314010223
6.748242049,J1,-1.558229777,-0.000000000,0.000000000
6.748242049,J2,-1.516994669,0.000000000,0.391390715
6.748242049,J3,0.220659676,0.000000000,-0.314010223
6.758405967,J1,-1.558229777,-0.000000000,0.000000000
6.758405967,J2,-1.516994669,0.000000000,0.391390715
6.758405967,J3,0.220659676,0.000000000,-0.314010223
6.768285065,J1,-1.558229777,-0.000000000,0.000000000
6.768285065,J2,-1.516994669,0.000000000,0.391390715
6.768285065,J3,0.220659676,0.000000000,-0.314010223
6.778284083,J1,-1.558229777,-0.000000000,0.000000000
6.778284083,J2,-1.516994669,0.000000000,0.391390715
6.778284083,J3,0.220659676,0.000000000,-0.314010223
6.788275209,J1,-1.558229777,-0.000000000,0.000000000
6.788275209,J2,-1.516994669,0.000000000,0.391390715
6.788275209,J3,0.220659676,0.000000000,-0.314010223
6.798242099,J1,-1.558229777,-0.000000000,0.000000000
6.798242099,J2,-1.516994669,0.000000000,0.391390715
6.798242099,J3,0.220659676,0.000000000,-0.314010223
6.808297620,J1,-1.558229777,-0.000000000,0.000000000
6.808297620,J2,-1.516994669,0.000000000,0.391390715
6.808297620,J3,0.220659676,0.000000000,-0.314010223
6.818200814,J1,-1.558229777,-0.000000000,0.000000000
6.818200814,J2,-1.516994669,0.000000000,0.391390715
6.818200814,J3,0.220659676,0.000000000,-0.314010223
6.828236779,J1,-1.558229777,-0.000000000,0.000000000
6.828236779,J2,-1.516994669,0.000000000,0.391390715
6.828236779,J3,0.220659676,0.000000000,-0.314010223
6.838227206,J1,-1.558229777,-0.000000000,0.000000000
6.838227206,J2,-1.516994669,0.000000000,0.391390715
6.838227206,J3,0.220659676,0.000000000,-0.314010223
6.848229717,J1,-1.558229777,-0.000000000,0.000000000
6.848229717,J2,-1.516994669,0.000000000,0.391390715
6.848229717,J3,0.220659676,0.000000000,-0.314010223
6.858184734,J1,-1.558229777,-0.000000000,0.000000000
6.858184734,J2,-1.516994669,0.000000000,0.391390715
6.858184734,J3,0.220659676,0.000000000,-0.314010223
6.868201841,J1,-1.558229777,-0.000000000,0.000000000
6.868201841,J2,-1.516994669,0.000000000,0.391390715
6.868201841,J3,0.220659676,0.000000000,-0.314010223
6.878231241,J1,-1.558229777,-0.000000000,0.000000000
6.878231241,J2,-1.516994669,0.000000000,0.391390715
6.878231241,J3,0.220659676,0.000000000,-0.314010223
6.888161464,J1,-1.558229777,-0.000000000,0.000000000
6.888161464,J2,-1.516994669,0.000000000,0.391390715
6.888161464,J3,0.220659676,0.000000000,-0.314010223
6.898176476,J1,-1.558229777,-0.000000000,0.000000000
6.898176476,J2,-1.516994669,0.000000000,0.391390715
6.898176476,J3,0.220659676,0.000000000,-0.314010223
6.908161176,J1,-1.558229777,-0.000000000,0.000000000
6.908161176,J2,-1.516994669,0.000000000,0.391390715
6.908161176,J3,0.220659676,0.000000000,-0.314010223
6.918161871,J1,-1.558229777,-0.000000000,0.000000000
6.918161871,J2,-1.516994669,0.000000000,0.391390715
6.918161871,J3,0.220659676,0.000000000,-0.314010223
6.928230942,J1,-1.558229777,-0.000000000,0.000000000
6.928230942,J2,-1.516994669,0.000000000,0.391390715
6.928230942,J3,0.220659676,0.000000000,-0.314010223
6.938148523,J1,-1.558229777,-0.000000000,0.000000000
6.938148523,J2,-1.516994669,0.000000000,0.391390715
6.938148523,J3,0.220659676,0.000000000,-0.314010223
6.948255239,J1,-1.558229777,-0.000000000,0.000000000
6.948255239,J2,-1.516994669,0.000000000,0.391390715
6.948255239,J3,0.220659676,0.000000000,-0.314010223
6.959528125,J1,-1.558229777,-0.000000000,0.000000000
6.959528125,J2,-1.516994669,0.000000000,0.391390715
6.959528125,J3,0.220659676,0.000000000,-0.314010223
6.969422169,J1,-1.558229777,-0.000000000,0.000000000
6.969422169,J2,-1.516994669,0.000000000,0.391390715
6.969422169,J3,0.220659676,0.000000000,-0.314010223
6.979413854,J1,-1.558229777,-0.000000000,0.000000000
6.979413854,J2,-1.516994669,0.000000000,0.391390715
6.979413854,J3,0.220659676,0.000000000,-0.314010223
6.989360280,J1,-1.558229777,-0.000000000,0.000000000
6.989360280,J2,-1.516994669,0.000000000,0.391390715
6.989360280,J3,0.220659676,0.000000000,-0.314010223
6.999398620,J1,-1.558229777,-0.000000000,0.000000000
6.999398620,J2,-1.516994669,0.000000000,0.391390715
6.999398620,J3,0.220659676,0.000000000,-0.314010223
7.009474326,J1,-1.558229777,-0.000000000,0.000000000
7.009474326,J2,-1.516994669,0.000000000,0.391390715
7.009474326,J3,0.220659676,0.000000000,-0.314010223
7.019391139,J1,-1.558229777,-0.000000000,0.000000000
7.019391139,J2,-1.516994669,0.000000000,0.391390715
7.019391139,J3,0.220659676,0.000000000,-0.314010223
7.029358099,J1,-1.558229777,-0.000000000,0.000000000
7.029358099,J2,-1.516994669,0.000000000,0.391390715
7.029358099,J3,0.220659676,0.000000000,-0.314010223
7.039422770,J1,-1.558229777,-0.000000000,0.000000000
7.039422770,J2,-1.516994669,0.000000000,0.391390715
7.039422770,J3,0.220659676,0.000000000,-0.314010223
7.049379114,J1,-1.558229777,-0.000000000,0.000000000
7.049379114,J2,-1.516994669,0.000000000,0.391390715
7.049379114,J3,0.220659676,0.000000000,-0.314010223
7.059389237,J1,-1.558229777,-0.000000000,0.000000000
7.059389237,J2,-1.516994669,0.000000000,0.391390715
7.059389237,J3,0.220659676,0.000000000,-0.314010223
7.069418427,J1,-1.558229777,-0.000000000,0.000000000
7.069418427,J2,-1.516994669,0.000000000,0.391390715
7.069418427,J3,0.220659676,0.000000000,-0.314010223
7.079405502,J1,-1.558229777,-0.000000000,0.000000000
7.079405502,J2,-1.516994669,0.000000000,0.391390715
7.079405502,J3,0.220659676,0.000000000,-0.314010223
7.089388526,J1,-1.558229777,-0.000000000,0.000000000
7.089388526,J2,-1.516994669,0.000000000,0.391390715
7.089388526,J3,0.220659676,0.000000000,-0.314010223
7.099445305,J1,-1.558229777,-0.000000000,0.000000000
7.099445305,J2,-1.516994669,0.000000000,0.391390715
7.099445305,J3,0.220659676,0.000000000,-0.314010223
7.109418690,J1,-1.558229777,-0.000000000,0.000000000
7.109418690,J2,-1.516994669,0.000000000,0.391390715
7.109418690,J3,0.220659676,0.000000000,-0.314010223
7.119404788,J1,-1.558229777,-0.000000000,0.000000000
7.119404788,J2,-1.516994669,0.000000000,0.391390715
7.119404788,J3,0.220659676,0.000000000,-0.314010223
7.129613894,J1,-1.558229777,-0.000000000,0.000000000
7.129613894,J2,-1.516994669,0.000000000,0.391390715
7.129613894,J3,0.220659676,0.000000000,-0.314010223
7.139433625,J1,-1.558229777,-0.000000000,0.000000000
7.139433625,J2,-1.516994669,0.000000000,0.391390715
7.139433625,J3,0.220659676,0.000000000,-0.314010223
7.149487190,J1,-1.558229777,-0.000000000,0.000000000
7.149487190,J2,-1.516994669,0.000000000,0.391390715
7.149487190,J3,0.220659676,0.000000000,-0.314010223
7.159473567,J1,-1.558229777,-0.000000000,0.000000000
7.159473567,J2,-1.516994669,0.000000000,0.391390715
7.159473567,J3,0.220659676,0.000000000,-0.314010223
7.169415244,J1,-1.558229777,-0.000000000,0.000000000
7.169415244,J2,-1.516994669,0.000000000,0.391390715
7.169415244,J3,0.220659676,0.000000000,-0.314010223
7.179383741,J1,-1.558229777,-0.000000000,0.000000000
7.179383741,J2,-1.516994669,0.000000000,0.391390715
7.179383741,J3,0.220659676,0.000000000,-0.314010223
7.189366276,J1,-1.558229777,-0.000000000,0.000000000
7.189366276,J2,-1.516994669,0.000000000,0.391390715
7.189366276,J3,0.220659676,0.000000000,-0.314010223
7.199421169,J1,-1.558229777,-0.000000000,0.000000000
7.199421169,J2,-1.516994669,0.000000000,0.391390715
7.199421169,J3,0.220659676,0.000000000,-0.314010223
7.209414669,J1,-1.558229777,-0.000000000,0.000000000
7.209414669,J2,-1.516994669,0.000000000,0.391390715
7.209414669,J3,0.220659676,0.000000000,-0.314010223
7.219443580,J1,-1.558229777,-0.000000000,0.000000000
7.219443580,J2,-1.516994669,0.000000000,0.391390715
7.219443580,J3,0.220659676,0.000000000,-0.314010223
7.229616438,J1,-1.558229777,-0.000000000,0.000000000
7.229616438,J2,-1.516994669,0.000000000,0.391390715
7.229616438,J3,0.220659676,0.000000000,-0.314010223
7.239414168,J1,-1.558229777,-0.000000000,0.000000000
7.239414168,J2,-1.516994669,0.000000000,0.391390715
7.239414168,J3,0.220659676,0.000000000,-0.314010223
7.249456000,J1,-1.558229777,-0.000000000,0.000000000
7.249456000,J2,-1.516994669,0.000000000,0.391390715
7.249456000,J3,0.220659676,0.000000000,-0.314010223
7.259514525,J1,-1.558229777,-0.000000000,0.000000000
7.259514525,J2,-1.516994669,0.000000000,0.391390715
7.259514525,J3,0.220659676,0.000000000,-0.314010223
7.269436226,J1,-1.558229777,-0.000000000,0.000000000
7.269436226,J2,-1.516994669,0.000000000,0.391390715
7.269436226,J3,0.220659676,0.000000000,-0.314010223
7.279510745,J1,-1.558229777,-0.000000000,0.000000000
7.279510745,J2,-1.516994669,0.000000000,0.391390715
7.279510745,J3,0.220659676,0.000000000,-0.314010223
7.289397106,J1,-1.558229777,-0.000000000,0.000000000
7.289397106,J2,-1.516994669,0.000000000,0.391390715
7.289397106,J3,0.220659676,0.000000000,-0.314010223
7.299429020,J1,-1.558229777,-0.000000000,0.000000000
7.299429020,J2,-1.516994669,0.000000000,0.391390715
7.299429020,J3,0.220659676,0.000000000,-0.314010223
7.309517508,J1,-1.558229777,-0.000000000,0.000000000
7.309517508,J2,-1.516994669,0.000000000,0.391390715
7.309517508,J3,0.220659676,0.000000000,-0.314010223
7.319445076,J1,-1.558229777,-0.000000000,0.000000000
7.319445076,J2,-1.516994669,0.000000000,0.391390715
7.319445076,J3,0.220659676,0.000000000,-0.314010223
7.329596422,J1,-1.558229777,-0.000000000,0.000000000
7.329596422,J2,-1.516994669,0.000000000,0.391390715
7.329596422,J3,0.220659676,0.000000000,-0.314010223
7.339459665,J1,-1.558229777,-0.000000000,0.000000000
7.339459665,J2,-1.516994669,0.000000000,0.391390715
7.339459665,J3,0.220659676,0.000000000,-0.314010223
7.349403717,J1,-1.558229777,-0.000000000,0.000000000
7.349403717,J2,-1.516994669,0.000000000,0.391390715
7.349403717,J3,0.220659676,0.000000000,-0.314010223
7.359524192,J1,-1.558229777,-0.000000000,0.000000000
7.359524192,J2,-1.516994669,0.000000000,0.391390715
7.359524192,J3,0.220659676,0.000000000,-0.314010223
7.369444008,J1,-1.558229777,-0.000000000,0.000000000
7.369444008,J2,-1.516994669,0.000000000,0.391390715
7.369444008,J3,0.220659676,0.000000000,-0.314010223
7.379442188,J1,-1.558229777,-0.000000000,0.000000000
7.379442188,J2,-1.516994669,0.000000000,0.391390715
7.379442188,J3,0.220659676,0.000000000,-0.314010223
7.389392875,J1,-1.558229777,-0.000000000,0.000000000
7.389392875,J2,-1.516994669,0.000000000,0.391390715
7.389392875,J3,0.220659676,0.000000000,-0.314010223
7.399407608,J1,-1.558229777,-0.000000000,0.000000000
7.399407608,J2,-1.516994669,0.000000000,0.391390715
7.399407608,J3,0.220659676,0.000000000,-0.314010223
7.409406068,J1,-1.558229777,-0.000000000,0.000000000
7.409406068,J2,-1.516994669,0.000000000,0.391390715
7.409406068,J3,0.220659676,0.000000000,-0.314010223
7.419392165,J1,-1.558229777,-0.000000000,0.000000000
7.419392165,J2,-1.516994669,0.000000000,0.391390715
7.419392165,J3,0.220659676,0.000000000,-0.314010223
7.429386085,J1,-1.558229777,-0.000000000,0.000000000
7.429386085,J2,-1.516994669,0.000000000,0.391390715
7.429386085,J3,0.220659676,0.000000000,-0.314010223
7.439401796,J1,-1.558229777,-0.000000000,0.000000000
7.439401796,J2,-1.516994669,0.000000000,0.391390715
7.439401796,J3,0.220659676,0.000000000,-0.314010223
7.449426307,J1,-1.558229777,-0.000000000,0.000000000
7.449426307,J2,-1.516994669,0.000000000,0.391390715
7.449426307,J3,0.220659676,0.000000000,-0.314010223
7.459478196,J1,-1.558229777,-0.000000000,0.000000000
7.459478196,J2,-1.516994669,0.000000000,0.391390715
7.459478196,J3,0.220659676,0.000000000,-0.314010223
7.469435728,J1,-1.558229777,-0.000000000,0.000000000
7.469435728,J2,-1.516994669,0.000000000,0.391390715
